Date,Adj Close,Close,High,Low,Open,Volume
16-05-23,3479.25,3479.25,3557.050049,3475,3535.399902,536281
17-05-23,3400.199951,3400.199951,3498.5,3394,3491.699951,560388
18-05-23,3368.550049,3368.550049,3451.100098,3352,3420.050049,289248
19-05-23,3395.25,3395.25,3434,3375.600098,3390,265437
22-05-23,3425.100098,3425.100098,3438.75,3382.149902,3400,221481
23-05-23,3432.949951,3432.949951,3445,3420.600098,3425.5,168585
24-05-23,3429.550049,3429.550049,3439.899902,3406.199951,3432,148601
25-05-23,3435.350098,3435.350098,3450.75,3429,3430,153240
26-05-23,3501.75,3501.75,3512,3442.100098,3448.899902,277113
29-05-23,3503.300049,3503.300049,3545,3482.25,3540,228840
30-05-23,3507.5,3507.5,3530,3496.850098,3517.949951,294224
31-05-23,3471.25,3471.25,3522.350098,3437.350098,3519.899902,917960
01-06-23,3500.899902,3500.899902,3527,3473,3480,189632
02-06-23,3531.600098,3531.600098,3555,3506.100098,3510,396067
05-06-23,3536.850098,3536.850098,3555,3521.699951,3550,182062
06-06-23,3527.75,3527.75,3565,3495.050049,3536,179039
07-06-23,3544.050049,3544.050049,3550,3516.050049,3536,228651
08-06-23,3546.800049,3546.800049,3572.699951,3535,3554.800049,185099
09-06-23,3632.100098,3632.100098,3648,3568.550049,3586,661360
12-06-23,3629.399902,3629.399902,3646.949951,3584.050049,3646.949951,247071
13-06-23,3677.899902,3677.899902,3703.449951,3630,3644,353631
14-06-23,3704.850098,3704.850098,3740,3662,3693.75,376196
15-06-23,3917.699951,3917.699951,3960,3723.25,3745,1159134
16-06-23,4085.600098,4085.600098,4144,3951.5,3952,2113207
19-06-23,3975.699951,3975.699951,4150,3956.25,4086,703098
20-06-23,3986.899902,3986.899902,4045,3910,3985,531748
21-06-23,3919.5,3919.5,4028.850098,3898.050049,3987,310779
22-06-23,3812.149902,3812.149902,3940,3800,3935,311631
23-06-23,3744.050049,3744.050049,3845,3731.899902,3823.949951,278868
26-06-23,3848.25,3848.25,3879,3744.050049,3744.050049,344384
27-06-23,3872.100098,3872.100098,3919.949951,3841,3849,499702
28-06-23,3963.600098,3963.600098,3988,3852.050049,3865,478728
30-06-23,3889.199951,3889.199951,3966,3880,3965,401857
03-07-23,3868.600098,3868.600098,3948,3843,3889.199951,371884
04-07-23,3857.199951,3857.199951,3929.949951,3844.25,3929.949951,554478
05-07-23,3820.100098,3820.100098,3897,3801.199951,3880,311494
06-07-23,3815.899902,3815.899902,3850,3810,3844,247801
07-07-23,3808.949951,3808.949951,3844,3800,3818,206827
10-07-23,3767.699951,3767.699951,3834.25,3757,3810,180959
11-07-23,3827.100098,3827.100098,3838,3772.050049,3786.949951,175289
12-07-23,3806.350098,3806.350098,3850,3790,3847.100098,362068
13-07-23,3821.649902,3821.649902,3828,3795,3823,250708
14-07-23,3838.75,3838.75,3881.850098,3782,3840.800049,369703
17-07-23,3713.550049,3713.550049,3823.350098,3700,3796.850098,1045261
18-07-23,3676.5,3676.5,3711.949951,3672,3700,499878
19-07-23,3705.850098,3705.850098,3720,3678.550049,3689.949951,277417
20-07-23,3678.800049,3678.800049,3713.350098,3668.050049,3705.850098,503722
21-07-23,3675.699951,3675.699951,3692,3643.600098,3653,369923
24-07-23,3668.199951,3668.199951,3680,3642.050049,3676,197861
25-07-23,3677.050049,3677.050049,3701.75,3660.050049,3668.050049,237637
26-07-23,3712.649902,3712.649902,3718.399902,3672.050049,3691.550049,182427
27-07-23,3693.350098,3693.350098,3732.149902,3661.050049,3717.800049,286460
28-07-23,3713.899902,3713.899902,3729,3674.050049,3704,219187
31-07-23,3752.800049,3752.800049,3764,3703,3713.050049,276799
01-08-23,3740.300049,3740.300049,3768.149902,3716.199951,3758.949951,212462
02-08-23,3713.399902,3713.399902,3779.899902,3690.050049,3750,206748
03-08-23,3699.899902,3699.899902,3725,3675,3713.399902,168745
04-08-23,3652.100098,3652.100098,3700,3640,3699.899902,482851
07-08-23,3640.350098,3640.350098,3671.25,3630.050049,3661.899902,340841
08-08-23,3648.449951,3648.449951,3686.699951,3635,3660,269119
09-08-23,3628.75,3628.75,3659.949951,3615.350098,3648.449951,257378
10-08-23,3598.199951,3598.199951,3644.949951,3587,3633.949951,381556
11-08-23,3550.050049,3550.050049,3607.850098,3545,3600,740365
14-08-23,3509.300049,3509.300049,3567.949951,3500,3567.949951,244504
16-08-23,3499.350098,3499.350098,3527.949951,3491.25,3527.949951,321024
17-08-23,3507.649902,3507.649902,3552,3500,3509.25,805813
18-08-23,3540.949951,3540.949951,3594.149902,3501,3510,570307
21-08-23,3547.699951,3547.699951,3565,3522,3540,319920
22-08-23,3568.899902,3568.899902,3582.949951,3530.550049,3550,258022
23-08-23,3539.300049,3539.300049,3582,3531.5,3582,341109
24-08-23,3561.5,3561.5,3569.949951,3545,3550,352847
25-08-23,3534.600098,3534.600098,3573.649902,3530.050049,3554,254513
28-08-23,3592.899902,3592.899902,3635.949951,3533,3533,619104
29-08-23,3664.350098,3664.350098,3675,3615,3632,615528
30-08-23,3736.300049,3736.300049,3742.75,3684.550049,3693.949951,440057
31-08-23,3720.399902,3720.399902,3750,3680.100098,3736.300049,672799
01-09-23,3761.050049,3761.050049,3765,3716,3730,361003
04-09-23,3755.75,3755.75,3781.949951,3739.100098,3771.949951,145378
05-09-23,3776.899902,3776.899902,3794.949951,3727.699951,3759.949951,232853
06-09-23,3796.800049,3796.800049,3810.199951,3760.5,3777,224923
07-09-23,3785.100098,3785.100098,3856.800049,3770,3815,443562
08-09-23,3782.399902,3782.399902,3825,3776,3820,155200
11-09-23,3810.75,3810.75,3815,3772.399902,3791.699951,170276
12-09-23,3753.25,3753.25,3847,3740.050049,3836,289753
13-09-23,3813.699951,3813.699951,3823.949951,3731.199951,3760.949951,282452
14-09-23,3808.050049,3808.050049,3850,3775,3845,281679
15-09-23,3796,3796,3820,3770,3819.850098,252016
18-09-23,3797.899902,3797.899902,3810,3771.25,3795.800049,114208
20-09-23,3729.399902,3729.399902,3789.949951,3715.5,3789.949951,182671
21-09-23,3686.949951,3686.949951,3775,3679,3747,191005
22-09-23,3689.100098,3689.100098,3717.550049,3653.949951,3687,148096
25-09-23,3664.100098,3664.100098,3702.949951,3656.199951,3700,112473
26-09-23,3633.600098,3633.600098,3680.949951,3625,3664.100098,170690
27-09-23,3640.699951,3640.699951,3669,3625,3650,427214
28-09-23,3671.050049,3671.050049,3692,3651,3692,451168
29-09-23,3675.600098,3675.600098,3698,3651.300049,3671.050049,321455
03-10-23,3725.699951,3725.699951,3740.25,3616,3675.399902,235045
04-10-23,3872.949951,3872.949951,3909.949951,3760,3760,1737108
05-10-23,3861.5,3861.5,3938.399902,3842.050049,3880,607632
06-10-23,3833.949951,3833.949951,3890.800049,3786.75,3860,345055
09-10-23,3798.600098,3798.600098,3818,3771,3809.600098,278929
10-10-23,3793.800049,3793.800049,3829.850098,3775.550049,3809.949951,284836
11-10-23,3852.050049,3852.050049,3889,3804.300049,3812.5,304828
12-10-23,3862.75,3862.75,3890,3820.300049,3874.800049,226262
13-10-23,3935.850098,3935.850098,3941,3836.050049,3853.949951,554574
16-10-23,3856.800049,3856.800049,3873.899902,3772.75,3825.050049,1102582
17-10-23,3842.850098,3842.850098,3885,3834.300049,3879.149902,394330
18-10-23,3795.949951,3795.949951,3853.100098,3776.25,3842.850098,356321
19-10-23,3766.850098,3766.850098,3790,3746.850098,3790,168075
20-10-23,3749.5,3749.5,3780.949951,3742.100098,3760.050049,200038
23-10-23,3668.949951,3668.949951,3768,3641.350098,3750.050049,297128
25-10-23,3740.550049,3740.550049,3755,3620.100098,3685,333022
26-10-23,3684.649902,3684.649902,3731.949951,3662,3728.050049,289964
27-10-23,3665.449951,3665.449951,3758,3651,3700,365480
30-10-23,3646.649902,3646.649902,3688,3624.25,3686.699951,254298
31-10-23,3633.399902,3633.399902,3671.25,3620,3657.649902,820386
01-11-23,3639.449951,3639.449951,3660.600098,3621,3637.5,242467
02-11-23,3647.449951,3647.449951,3677.949951,3624.149902,3639,216100
03-11-23,3649.699951,3649.699951,3667.600098,3621.25,3667.600098,316179
06-11-23,3649.550049,3649.550049,3692.899902,3635.300049,3654.550049,277254
07-11-23,3653.300049,3653.300049,3667.949951,3636,3649.5,287032
08-11-23,3712.399902,3712.399902,3727.949951,3658,3658,246719
09-11-23,3747.600098,3747.600098,3765,3725,3733.899902,248748
10-11-23,3798.399902,3798.399902,3800,3738.550049,3750,205429
13-11-23,3798.449951,3798.449951,3819.800049,3740.199951,3809.949951,166502
15-11-23,3791.949951,3791.949951,3814.949951,3750.100098,3810,372291
16-11-23,3790.25,3790.25,3800,3765,3795,148945
17-11-23,3810.899902,3810.899902,3843,3780,3794.949951,266479
20-11-23,3792.899902,3792.899902,3833,3771.699951,3810.899902,252998
21-11-23,3814.949951,3814.949951,3842,3796,3796,196060
22-11-23,3838.25,3838.25,3873.850098,3812.350098,3820,200608
23-11-23,3844.399902,3844.399902,3865,3798.949951,3848,201012
24-11-23,3842.899902,3842.899902,3869,3799,3820,96391
28-11-23,3912.149902,3912.149902,3934,3815,3815,449705
29-11-23,3861.5,3861.5,3937,3841,3915,333845
30-11-23,3949.75,3949.75,3962,3834,3878,698850
01-12-23,3988.399902,3988.399902,3995,3931.149902,3969.649902,380041
04-12-23,3967.100098,3967.100098,4049,3950.050049,4000,389629
05-12-23,4039.550049,4039.550049,4041,3949,3950,443420
06-12-23,4137.149902,4137.149902,4175,4039,4039.550049,861085
07-12-23,4115.450195,4115.450195,4206,4095,4140.049805,414582
08-12-23,4070.649902,4070.649902,4170,4027.649902,4155.950195,495575
11-12-23,4069.75,4069.75,4075,4025.050049,4070.649902,239939
12-12-23,4075.399902,4075.399902,4100,4038.100098,4080.899902,349447
13-12-23,4033.050049,4033.050049,4075.399902,3945.100098,4075,388573
14-12-23,4070.050049,4070.050049,4081,3996.050049,4044.949951,264682
15-12-23,4045.649902,4045.649902,4097.899902,4017,4085,300270
18-12-23,4010.149902,4010.149902,4079.800049,4000,4045,221527
19-12-23,4021.350098,4021.350098,4048.949951,3990.25,4010,185004
20-12-23,3965.899902,3965.899902,4046.449951,3905,4011,244858
21-12-23,3954.5,3954.5,4009.899902,3920.050049,3950,286850
22-12-23,4007.949951,4007.949951,4015,3962.050049,3977.949951,224831
26-12-23,4023.449951,4023.449951,4038.199951,3995.350098,4009.949951,299135
27-12-23,4027.449951,4027.449951,4063.300049,4000,4020,349033
28-12-23,4044.649902,4044.649902,4058.399902,4015,4048.899902,403866
29-12-23,4082.649902,4082.649902,4098.899902,3984.199951,4045.100098,224994
01-01-24,4064.75,4064.75,4080,4042.100098,4075,131614
02-01-24,4103.350098,4103.350098,4155,4006.25,4070,843252
03-01-24,3932.350098,3932.350098,4080,3919.399902,4080,964470
04-01-24,3897.850098,3897.850098,3965,3888,3965,754490
05-01-24,3863.5,3863.5,3940,3810,3902,513823
08-01-24,3804.399902,3804.399902,3919.899902,3791,3893.949951,692896
09-01-24,3810.75,3810.75,3850,3787,3810.100098,440688
10-01-24,3822,3822,3837.949951,3792.350098,3818.899902,338253
11-01-24,3821.350098,3821.350098,3845,3805,3845,213492
12-01-24,3841,3841,3848,3794.100098,3827.949951,456627
15-01-24,3858.25,3858.25,3933,3851,3924.949951,505101
16-01-24,3828.300049,3828.300049,3865,3807,3860,445672
17-01-24,3786.449951,3786.449951,3811.899902,3750,3750,516399
18-01-24,3748.850098,3748.850098,3790,3740,3786.449951,489754
19-01-24,3731.699951,3731.699951,3768.699951,3704.5,3762.949951,565533
23-01-24,3675.899902,3675.899902,3714,3651.050049,3675,299750
24-01-24,3727.75,3727.75,3748,3646.050049,3675.899902,316651
25-01-24,3734.25,3734.25,3750,3695.5,3731,200269
29-01-24,3749.399902,3749.399902,3764.199951,3689,3700,216522
30-01-24,3687.300049,3687.300049,3772.850098,3680,3740,263265
31-01-24,3792.699951,3792.699951,3821.399902,3652.75,3680,353880
01-02-24,3808.199951,3808.199951,3826.600098,3772,3810,188297
02-02-24,3784.300049,3784.300049,3815,3770,3808.199951,186318
05-02-24,3729.600098,3729.600098,3791.550049,3720.050049,3785,216052
06-02-24,3727.399902,3727.399902,3737.699951,3702.050049,3730,148110
07-02-24,3717.699951,3717.699951,3785,3703,3759,173087
08-02-24,3731.050049,3731.050049,3787.949951,3715,3718.949951,261689
09-02-24,3719.199951,3719.199951,3758,3699,3732.149902,306425
12-02-24,3675.600098,3675.600098,3734.949951,3644.300049,3719.199951,199148
13-02-24,3703.199951,3703.199951,3728,3660.899902,3685.050049,294135
14-02-24,3722.399902,3722.399902,3739,3691.050049,3700,257694
15-02-24,3678.600098,3678.600098,3729.949951,3671.350098,3722.399902,507420
16-02-24,3693.300049,3693.300049,3724.649902,3665.100098,3698.600098,726598
19-02-24,3707.25,3707.25,3722,3673.300049,3673.300049,226669
20-02-24,3756.199951,3756.199951,3784,3691.399902,3701,316518
21-02-24,3835.75,3835.75,3889,3752,3752,592509
22-02-24,3851.449951,3851.449951,3869,3801.850098,3860,237411
23-02-24,3840.550049,3840.550049,3872,3828.649902,3860,226731
26-02-24,3850.350098,3850.350098,3859,3796.25,3840.550049,346646
27-02-24,3852.199951,3852.199951,3885,3818.050049,3859,256237
28-02-24,3850,3850,3948.300049,3838.100098,3856.399902,505405
29-02-24,3918.899902,3918.899902,3940,3797.050049,3818.399902,499782
01-03-24,3884.149902,3884.149902,3936.75,3867,3925,261674
04-03-24,3846.350098,3846.350098,3878.649902,3831,3870.949951,153055
05-03-24,3834.5,3834.5,3884.350098,3811.300049,3830,185829
06-03-24,3888.649902,3888.649902,3895,3825.149902,3834.5,308886
07-03-24,3925.949951,3925.949951,3942.649902,3877.199951,3888.649902,330459
11-03-24,3979.649902,3979.649902,4025,3936.050049,3948.850098,689781
12-03-24,4031.699951,4031.699951,4042,3900,3999,499999
13-03-24,3967.800049,3967.800049,4056,3932.050049,4055,521699
14-03-24,4019.25,4019.25,4040,3890,3966.949951,355226
15-03-24,3932.100098,3932.100098,4035,3904,4019.449951,348203
18-03-24,4010.550049,4010.550049,4019,3918.699951,3932.100098,230448
19-03-24,4014.100098,4014.100098,4046.050049,3983.050049,4008,451330
20-03-24,4056.350098,4056.350098,4068,4009.25,4015,346426
21-03-24,4163.100098,4163.100098,4238,4091.5,4117,1130832
22-03-24,4297.600098,4297.600098,4330.5,4151.149902,4159.799805,921652
26-03-24,4486.200195,4486.200195,4509.450195,4297.25,4315.75,1838678
27-03-24,4420.549805,4420.549805,4533,4387.049805,4480.5,814043
28-03-24,4525.600098,4525.600098,4560,4397.049805,4424.950195,892567
01-04-24,4483.299805,4483.299805,4592,4456.299805,4570,410983
02-04-24,4411.850098,4411.850098,4563,4400.049805,4503,442907
03-04-24,4460.899902,4460.899902,4494.450195,4415,4455,257333
04-04-24,4645.049805,4645.049805,4715,4540,4562,1564457
05-04-24,4619.25,4619.25,4685,4557,4645,418022
08-04-24,4672.799805,4672.799805,4748,4640,4648.149902,461322
09-04-24,4716.149902,4716.149902,4747.799805,4622,4671.950195,285672
10-04-24,4754,4754,4831.850098,4711,4736.600098,728446
12-04-24,4765.049805,4765.049805,4806.75,4725,4753.899902,676863
15-04-24,4686.799805,4686.799805,4736.549805,4620.600098,4680,358707
16-04-24,4644.299805,4644.299805,4689.299805,4611.350098,4650,245231
18-04-24,4627.100098,4627.100098,4694.299805,4605,4644.299805,417772
19-04-24,4696,4696,4836.700195,4651.100098,4766.950195,778084
22-04-24,4758,4758,4815.950195,4692.049805,4743,257706
23-04-24,4800.549805,4800.549805,4890,4773,4804.5,458148
24-04-24,4797.549805,4797.549805,4835.700195,4778,4820,199877
25-04-24,4657.100098,4657.100098,4817.649902,4615.149902,4801,462020
26-04-24,4553.149902,4553.149902,4719.950195,4531.5,4657.049805,254510
29-04-24,4483.799805,4483.799805,4562.450195,4450,4560.5,385596
30-04-24,4603.799805,4603.799805,4650,4455.149902,4455.149902,637696
02-05-24,4605.049805,4605.049805,4642.450195,4578,4609.950195,256067
03-05-24,4612.350098,4612.350098,4627,4545.049805,4626.950195,436785
06-05-24,4600.600098,4600.600098,4739.899902,4576,4620,643041
07-05-24,4660.450195,4660.450195,4698,4581,4619.950195,431030
08-05-24,4806.75,4806.75,4863.799805,4670,4674.799805,829723
09-05-24,4798.649902,4798.649902,4895.600098,4730,4806.75,618014
10-05-24,4796.799805,4796.799805,4852,4735.850098,4798.649902,290601
13-05-24,4693.700195,4693.700195,4809,4667,4799.950195,190782
14-05-24,4597.049805,4597.049805,4755,4550.350098,4739,376741
15-05-24,4652.450195,4652.450195,4680,4597.100098,4614.950195,298259
16-05-24,4671.25,4671.25,4699,4660.049805,4674.299805,519285
17-05-24,4682.899902,4682.899902,4710,4665.049805,4680,203113
21-05-24,4705.899902,4705.899902,4737.450195,4605.450195,4670,179171
22-05-24,4798.799805,4798.799805,4924.200195,4737.149902,4763.149902,716981
23-05-24,4793.549805,4793.549805,4812,4755.799805,4794.5,151025
24-05-24,4684.5,4684.5,4841.399902,4674.100098,4797.899902,307316
27-05-24,4537.350098,4537.350098,4669,4508,4651.549805,392853
28-05-24,4474.450195,4474.450195,4588.850098,4440.200195,4551.899902,224693
29-05-24,4476.850098,4476.850098,4564.850098,4435.100098,4474,234524
30-05-24,4444.950195,4444.950195,4497.25,4410,4475.899902,141706
31-05-24,4302.149902,4302.149902,4450,4250.399902,4440,866438
03-06-24,4349.350098,4349.350098,4400,4301,4392.950195,279797
04-06-24,4548.75,4548.75,4590,4355.649902,4399,1093378
05-06-24,4862.25,4862.25,4900,4562.200195,4590,1495770
06-06-24,4687.049805,4687.049805,4861.950195,4675.25,4861.950195,664303
07-06-24,4747.25,4747.25,4806.350098,4690.75,4700,352969
10-06-24,4778.399902,4778.399902,4812,4688,4769.049805,276907
11-06-24,4701.450195,4701.450195,4829.899902,4676,4800,266806
12-06-24,4666.75,4666.75,4740,4645,4710.049805,555091
13-06-24,4656.649902,4656.649902,4739.950195,4640.049805,4697.25,238268
14-06-24,4739.950195,4739.950195,4759.950195,4671.049805,4692,258982
18-06-24,5039.299805,5039.299805,5080,4734.799805,4739.950195,2054168
19-06-24,4933.899902,4933.899902,5219,4901.350098,5079,1438750
20-06-24,4861.700195,4861.700195,5022.5,4832.200195,4947.450195,577843
21-06-24,4804.850098,4804.850098,5082.950195,4763,4928,726519
24-06-24,4833.700195,4833.700195,4875,4765.850098,4792,356824
25-06-24,4783.350098,4783.350098,4905,4755,4850,376890
26-06-24,4801,4801,4823.950195,4690,4775,546313
27-06-24,4900.100098,4900.100098,4960,4738,4819.950195,503719
28-06-24,4716.75,4716.75,4921.950195,4680,4900,685009
01-07-24,4735.899902,4735.899902,4754.450195,4612.5,4725.100098,642169
02-07-24,4773.850098,4773.850098,4825.25,4719.549805,4759.100098,360009
03-07-24,4792.899902,4792.899902,4810.899902,4700.700195,4760,799111
04-07-24,4768.100098,4768.100098,4825,4725,4785.100098,317759
05-07-24,4853.100098,4853.100098,4871,4742.799805,4768.850098,359691
08-07-24,4851.549805,4851.549805,4935.200195,4820,4860,706765
09-07-24,4806.350098,4806.350098,4893.950195,4780,4853.100098,421547
10-07-24,4834.450195,4834.450195,4894.350098,4731.100098,4825,284146
11-07-24,4898.899902,4898.899902,4969,4832.25,4853.899902,568246
12-07-24,4943.649902,4943.649902,5016.950195,4909,4939.899902,598090
15-07-24,4988.850098,4988.850098,5164,4943.649902,5126.450195,1405587
16-07-24,5039.850098,5039.850098,5104,4979,5000,1062769
18-07-24,5083.450195,5083.450195,5096.950195,5028,5039.850098,837644
19-07-24,5010.700195,5010.700195,5078.5,4955,5062.100098,444963
22-07-24,5012.850098,5012.850098,5031.950195,4922.75,4955,559762
23-07-24,5065.25,5065.25,5095.450195,4925.100098,5013,431809
24-07-24,5158.450195,5158.450195,5205,5082.649902,5100,630155
25-07-24,5171.350098,5171.350098,5184.899902,5058.100098,5148,393012
26-07-24,5071.600098,5071.600098,5199,5040,5199,234445
29-07-24,5112.850098,5112.850098,5144,5041.799805,5144,206613
30-07-24,5027.200195,5027.200195,5175.549805,5000.100098,5140,299951
31-07-24,4935.950195,4935.950195,5068.899902,4910.200195,5040,912329
01-08-24,4993.799805,4993.799805,5008,4883,4949,202176
02-08-24,4909.700195,4909.700195,5029.75,4890.149902,4950,486355
05-08-24,4817.450195,4817.450195,5010,4801,4861.5,715443
06-08-24,4909.899902,4909.899902,5045.25,4818.149902,4818.149902,798720
07-08-24,5018.5,5018.5,5063.549805,4954.450195,4960,322153
08-08-24,4980.100098,4980.100098,5063.899902,4942,5049.950195,348300
09-08-24,4989.950195,4989.950195,5063.799805,4971.350098,5033,102057
12-08-24,5013.799805,5013.799805,5025,4960.549805,4999,167412
13-08-24,4929.5,4929.5,5048,4905.5,5039.950195,138438
14-08-24,4960.299805,4960.299805,5020,4913.299805,4950,282580
16-08-24,5021.299805,5021.299805,5025,4902.700195,4995,193826
19-08-24,5002.700195,5002.700195,5048,4982.049805,5040,171799
20-08-24,5079.200195,5079.200195,5095.950195,4987.700195,5008,320092
21-08-24,5099.450195,5099.450195,5164,5051.850098,5095,796491
22-08-24,5057.850098,5057.850098,5145,5021.149902,5145,353198
23-08-24,4901.5,4901.5,5088.799805,4880,5045,802974
26-08-24,4959.399902,4959.399902,4978.75,4900.100098,4903,475103
27-08-24,4958.549805,4958.549805,5010,4925.649902,5010,144910
28-08-24,4964.850098,4964.850098,4995.5,4905,4995.5,504521
29-08-24,5008.799805,5008.799805,5155.549805,4980.649902,4991.5,939641
30-08-24,4927.450195,4927.450195,5042,4900,5020,564035
02-09-24,4999.850098,4999.850098,5023.950195,4951,4977,290596
03-09-24,4980.600098,4980.600098,5039.799805,4965,5029,222027
04-09-24,5100.899902,5100.899902,5109,4960.350098,4974,319841
05-09-24,5308.149902,5308.149902,5361.149902,5077.100098,5084.100098,1323435
06-09-24,5303.450195,5303.450195,5354.549805,5202,5293,721164
09-09-24,5361.399902,5361.399902,5395,5216.049805,5303.450195,594876
10-09-24,5344.399902,5344.399902,5422.450195,5315,5361.399902,400985
11-09-24,5299.100098,5299.100098,5449,5279.100098,5357.899902,461780
12-09-24,5238.549805,5238.549805,5376.049805,5216.899902,5330,380591
13-09-24,5187.049805,5187.049805,5255.850098,5155,5250.899902,395545
16-09-24,5204.799805,5204.799805,5260,5176.149902,5188.049805,198479
17-09-24,5219.850098,5219.850098,5254,5200.100098,5227,155984
18-09-24,5265.200195,5265.200195,5289,5219.899902,5225,201983
19-09-24,5342.5,5342.5,5443.950195,5180,5295,392198
20-09-24,5320.549805,5320.549805,5417.950195,5225.100098,5360,598428
23-09-24,5297.450195,5297.450195,5363,5260.25,5355.149902,179528
24-09-24,5391.450195,5391.450195,5484.850098,5231.149902,5304.950195,672936
25-09-24,5265.5,5265.5,5417.5,5232,5400,529354
26-09-24,5198.049805,5198.049805,5313.450195,5164,5313.450195,372440
27-09-24,5102.299805,5102.299805,5226,5090,5224.600098,566687
30-09-24,5096.299805,5096.299805,5215,5080,5102.299805,437174
01-10-24,4954.350098,4954.350098,5138,4936.100098,5095,562718
03-10-24,4942.600098,4942.600098,5015,4881,4924.549805,615247
04-10-24,4737.549805,4737.549805,4875,4696.100098,4875,2983666
07-10-24,4544.149902,4544.149902,4752.899902,4518,4741,1864971
08-10-24,4465.450195,4465.450195,4619.899902,4435,4544.149902,1009173
09-10-24,4645.399902,4645.399902,4688.75,4481.649902,4510,1059581
10-10-24,4607.5,4607.5,4698.899902,4572,4664.799805,316729
11-10-24,4572.700195,4572.700195,4643.100098,4529,4643.100098,410581
14-10-24,4183.600098,4183.600098,4299,4139.950195,4204,4876749
15-10-24,4193.549805,4193.549805,4238.950195,4180.600098,4230,1355665
16-10-24,4173.799805,4173.799805,4215,4149,4209,688895
17-10-24,4087.699951,4087.699951,4180,4044,4175,731365
18-10-24,3986.699951,3986.699951,4114,3975.100098,4100,1094839
21-10-24,3973.449951,3973.449951,4073,3961,4000.050049,494815
22-10-24,4005.199951,4005.199951,4057,3965.899902,3999.899902,698102
23-10-24,4156.100098,4156.100098,4224.799805,3978,4009,686716
24-10-24,4060.100098,4060.100098,4187.899902,4044.649902,4155.75,435991
25-10-24,4052.199951,4052.199951,4125,3985.449951,4061.949951,423224
28-10-24,3987.5,3987.5,4094.300049,3975,4052.199951,297228
29-10-24,3965.149902,3965.149902,4010,3940.199951,4000,304479
30-10-24,3932.449951,3932.449951,4036.949951,3920,4000,651051
31-10-24,3930.699951,3930.699951,3939.350098,3876,3930,267667
01-11-24,4001.600098,4001.600098,4010,3939.949951,3949.949951,67509
04-11-24,3945.850098,3945.850098,4006.100098,3899.649902,4000.75,391414
05-11-24,3926.550049,3926.550049,3958.850098,3905.050049,3945.850098,353931
06-11-24,3922.300049,3922.300049,3950,3915.649902,3925,357725
07-11-24,3889.100098,3889.100098,3943.199951,3871,3940,279832
08-11-24,3874.5,3874.5,3910.100098,3860.149902,3873.050049,428073
11-11-24,3885.699951,3885.699951,3940,3814.300049,3899.649902,417671
12-11-24,3777,3777,3910,3762.550049,3910,683988
13-11-24,3759.550049,3759.550049,3874.949951,3751,3774,419503
14-11-24,3823.850098,3823.850098,3858.850098,3769,3785.199951,305991
18-11-24,3790.550049,3790.550049,3948,3757.600098,3948,656068
19-11-24,3752.449951,3752.449951,3794.550049,3737.649902,3792.5,813368
21-11-24,3622.899902,3622.899902,3774.550049,3604.050049,3765.050049,934131
22-11-24,3613.649902,3613.649902,3656.100098,3564,3615.850098,940870
25-11-24,3621.050049,3621.050049,3738.600098,3592.100098,3686,1144350
26-11-24,3659.149902,3659.149902,3681,3622,3635,444828
27-11-24,3661.25,3661.25,3692.5,3610.050049,3674,361531
28-11-24,3716.550049,3716.550049,3757.899902,3651,3696.649902,658002
29-11-24,3709.600098,3709.600098,3730.449951,3661.550049,3714.699951,913178
02-12-24,3678.399902,3678.399902,3722.949951,3622.699951,3715.449951,975522
03-12-24,3829.850098,3829.850098,3853.100098,3655.699951,3678.399902,979946
04-12-24,3850.100098,3850.100098,3889.25,3801.050049,3850,791735
05-12-24,3863.949951,3863.949951,3882,3822.699951,3865,467723
06-12-24,3805.550049,3805.550049,3920.449951,3784.050049,3889,1141350
